,0,1,2,3,4,5
1854,6.0,75.0,45869.12,2.5238884,194.988208,779.392646
1855,6.0,41.0,38482.34,68.86595,117.4872,6437.775218
1856,0.0,69.0,34094.81,15.06895,175.1331,1672.336606
1857,4.0,49.0,24516.61,54.84956,169.9928,4777.674258
1858,3.0,83.0,58718.7,51.95478,167.4564,4402.745053
1859,1.0,82.0,54381.23,52.60487,184.9797,5048.660319
1860,10.0,23.0,64816.84,12.97632235,187.484705,1956.7337
1861,0.0,49.0,71166.06,51.87037,225.132,5293.295324
1862,0.0,26.0,11249.18,10.06913982,257.63748,2062.605873
1863,1.0,63.0,45016.56,7.990345,222.6143,1654.594921
1864,1.0,32.0,11098.33,17.31427,147.4713,1735.70733
1865,2.0,71.0,26166.52,66.59235,204.9797,5765.833852
1866,4.0,56.0,28438.52,15.15825465,175.133074,1798.360928
1867,5.0,70.0,117890.3,69.82128,147.5031,6056.024801
1868,3.0,26.0,41514.67,62.24788,104.9781,5848.006408
1869,0.0,54.0,22871.91,50.90725,207.4673,4642.032276
1870,0.0,82.0,29906.71,7.755991,242.6326,1177.660151
1871,1.0,26.0,27692.11,2.728247011,147.442069,488.2811705
1872,1.0,60.0,36174.84,9.783296825,117.472036,995.3392925
1873,2.0,29.0,49844.68,4.189207,137.4616,722.927922
1874,4.0,47.0,15898.57,58.21476,184.9634,5805.996684
1875,2.0,20.0,37555.8,13.21554,220.1149,2181.086069
1876,2.0,64.0,55774.98,49.89893,172.5034,4503.247213
1877,4.0,58.0,5026.38,48.76309,129.9926,4409.527019
1878,3.0,82.0,45288.02,12.23126,169.9671,1393.130581
1879,0.0,86.0,34962.75,71.84893,177.4876,6678.820787
1880,0.0,33.0,35212.48,64.81224,114.9509,5869.378889
1881,0.0,38.0,38532.04,5.70629,152.4624,1306.002586
1882,3.0,61.0,50676.79,45.6394,187.4847,4245.941407
1883,6.0,50.0,8148.12,7.821554,270.1604,2022.556285
1884,0.0,62.0,39830.33,70.18932,232.6378,6735.268525
1885,0.0,28.0,26169.39,2.965166415,139.95684,628.7420412
1886,1.0,31.0,6749.79,3.555031,149.9776,699.0938491
1887,6.0,86.0,103076.7,48.15455,164.9889,4368.424816
1888,4.0,75.0,74638.78,14.64011644,255.155493,1925.911722
1889,1.0,59.0,23804.97,1.110729,210.1518,724.2830732
1890,3.0,35.0,67999.95,53.91114,149.9778,4810.280705
1891,6.0,82.0,26785.51,1.338441957,182.465269,491.8773506
1892,9.0,88.0,100224.4,52.29776,149.9483,4680.412054
1893,4.0,40.0,14471.8,4.461349,172.4871,1011.014705
1894,1.0,25.0,63134.48,7.336939062,137.439154,952.3729916
1895,1.0,70.0,30281.73,58.13955,162.4689,5046.115879
1896,1.0,57.0,43317.31,70.20568,255.1665,6468.605224
1897,3.0,32.0,23379.71,9.676963031,204.961033,1340.685724
1898,0.0,51.0,36149.29,18.24928,232.6378,2515.478194
1899,0.0,48.0,70133.7,8.730405893,257.63748,1880.78289
1900,2.0,65.0,15264.99,3.664542,127.4421,963.6972905
1901,1.0,82.0,36514.64,64.29998,232.6378,6217.92046
1902,6.0,19.0,54411.48,2.871903,152.4742,1262.175265
1903,0.0,49.0,56905.46,56.1113,129.9621,5338.007308
1904,3.0,88.0,7920.44,2.771756,242.6106,1274.226078
1905,2.0,81.0,47545.74,43.84471,152.4907,3927.326903
1906,0.0,41.0,58940.98,3.761061,197.4702,1151.905186
1907,0.0,87.0,4464.62,11.37064,147.4738,985.0942314
1908,1.0,24.0,10927.09,58.20259,160.0122,5218.302234
1909,2.0,66.0,18974.4,70.26711,257.6513,7006.344444
1910,2.0,61.0,31833.15,66.58209,124.9781,5644.111425
1911,3.0,58.0,29334.74,13.33383,157.4698,1312.812193
1912,3.0,70.0,71860.3,2.049006759,104.962874,433.121911
1913,1.0,86.0,41467.24,9.621889,182.497,1023.023077
1914,3.0,61.0,31466.9,11.69875604,147.473844,1189.578203
1915,0.0,45.0,36084.05,53.34625,142.4713,5128.882309
1916,1.0,73.0,36658.04,62.08608,242.6573,5746.521769
1917,0.0,35.0,9682.42,63.58076,114.9728,5329.635404
1918,0.0,81.0,34411.96,9.361841,174.9581,1511.485403
1919,4.0,27.0,76518.34,51.95009,207.6094,4955.138722
1920,1.0,71.0,92095.69,60.97847,219.9902,5480.386537
1921,0.0,68.0,20306.89,10.02603,162.4937,1183.503581
1922,2.0,77.0,94990.56,7.660409,92.48802,682.9150315
1923,8.0,73.0,23324.66,66.66853,164.9889,6036.666027
1924,0.0,51.0,40202.64,46.50319,147.4713,4034.305669
1925,1.0,76.0,73422.83,6.403155881,175.02109,862.0866469
1926,3.0,48.0,8351.9,68.36063,214.9525,6108.046116
1927,1.0,88.0,12344.99,69.15481,137.4872,5739.929828
1928,8.0,83.0,36319.34,63.47441,192.4705,5733.683956
1929,4.0,32.0,109866.0,57.59524,200.1323,5899.937578
1930,5.0,51.0,6484.19,1.740498,169.9928,450.2597019
1931,0.0,56.0,98436.93,4.847252,219.9902,946.5642973
1932,3.0,87.0,10403.59,11.92299244,182.467607,1296.481055
1933,2.0,70.0,50998.03,70.74092,162.4827,6190.252926
1934,7.0,73.0,35665.19,7.007574,179.9476,941.4829653
1935,1.0,68.0,35917.89,56.76973,242.6143,5174.530815
1936,0.0,64.0,28409.36,56.736,139.9512,5176.004699
1937,1.0,77.0,17054.95,20.00794461,147.503078,1824.510182
1938,5.0,75.0,85614.86,62.72855,104.9781,5706.02232
1939,8.0,19.0,166553.1,4.538742,142.4689,1368.093103
1940,0.0,52.0,16375.5,6.408823,132.5127,874.6357853
1941,0.0,51.0,54776.36,60.83302,162.4827,5379.145841
1942,0.0,87.0,4523.8,15.59096202,127.473844,1826.678884
1943,2.0,44.0,10331.03,3.084418,147.4783,558.9941784
1944,2.0,30.0,22227.6,1.399445,159.9794,901.9731056
1945,0.0,70.0,25213.39,65.25094,212.6415,6236.771039
1946,3.0,75.0,13363.47,67.22133,152.4555,6338.594614
1947,4.0,49.0,71323.38,2.366635,207.6094,773.1936845
1948,8.0,48.0,37111.95,65.01223,182.447,5833.372426
1949,0.0,82.0,50637.25,48.01685,227.4754,4240.153662
1950,0.0,55.0,125002.34,3.505235526,182.476229,596.3449707
1951,3.0,38.0,54349.75,6.73327535,114.997564,854.2977548
1952,1.0,61.0,60493.62,62.6698,182.497,5451.620478
1953,1.0,25.0,37513.71,69.22361,127.4421,6353.540649
1954,1.0,23.0,22032.37,9.510993751,167.456419,1142.427499
1955,3.0,44.0,87367.88,9.300517617,257.651257,2113.787891
1956,2.0,40.0,25303.83,7.276075,207.6094,1143.400963
1957,3.0,52.0,28758.05,19.70229,247.6647,2850.191042
1958,0.0,32.0,90780.38,39.23505,194.9663,4093.69412
1959,4.0,21.0,66758.56,5.596602,164.967,1465.141784
1960,0.0,55.0,46854.5,15.97494301,159.979358,2035.008705
1961,0.0,60.0,12100.28,5.867453,124.9607,929.0075954
1962,1.0,67.0,27822.24,44.83431,172.4871,4091.156525
1963,7.0,23.0,46871.21,17.24924155,139.983006,2392.203409
1964,3.0,65.0,23691.5,1.650984,247.6647,1328.483312
1965,0.0,43.0,23311.73,2.995498523,242.610632,1300.689811
1966,3.0,37.0,101807.8,4.252913,242.6143,995.5630984
1967,0.0,42.0,30649.31,14.76468813,172.456745,1963.332683
1968,2.0,18.0,56002.38,13.08213,172.4579,1655.992508
1969,1.0,42.0,143641.2,64.5472,257.6549,6104.448181
1970,1.0,83.0,3905.36,65.87412,147.4421,5557.721713
1971,1.0,82.0,70308.97,71.4569,169.9378,6112.430745
1972,1.0,75.0,71117.01,41.4761,137.4872,3432.332098
1973,1.0,38.0,18967.02,1.989684,217.484,714.7114049
1974,0.0,41.0,43329.35,5.823321565,255.119794,1590.329883
1975,4.0,33.0,32917.33,64.25108,147.4564,6018.487781
1976,2.0,78.0,65564.74,13.21733,230.1051,1599.616413
1977,7.0,65.0,12555.95,70.7555,255.1336,7081.306842
1978,1.0,86.0,40728.96,4.950398978,220.118516,775.5613336
1979,0.0,18.0,32713.07,9.448434,252.6378,1489.056859
1980,7.0,27.0,20750.19,46.23456,220.1185,4583.497674
1981,3.0,23.0,39706.57,64.71488,197.4876,5979.686067
1982,0.0,45.0,8934.54,55.49451,217.484,5127.332044
1983,3.0,49.0,49708.08,50.84459,235.1884,4951.211643
1984,3.0,63.0,53755.23,59.9737,107.4958,5615.5589
1985,0.0,32.0,26896.04,58.57229,157.4698,4930.158658
1986,3.0,30.0,12245.9,11.36938,225.1457,2257.255977
1987,2.0,80.0,91629.36,57.0815,164.9785,5545.726878
1988,4.0,79.0,10349.38,2.24841574,184.963371,1115.319187
1989,0.0,37.0,29952.37,68.28659,112.4551,5633.460754
1990,1.0,36.0,16327.69,64.16811,142.4713,6028.840796
1991,2.0,43.0,18210.97,8.71167,137.4616,1129.873915
1992,2.0,84.0,63963.36,6.877942744,232.637807,1537.109931
1993,1.0,86.0,7564.31,69.6864,149.9483,5865.479279
1994,1.0,50.0,23963.76,69.14112,159.9656,6275.399367
1995,1.0,78.0,11520.48,12.85929,169.9447,1303.045672
1996,0.0,37.0,23150.47,65.54203,182.4653,5797.697073
1997,1.0,30.0,80803.99,41.95888,219.9902,4103.440109
1998,3.0,28.0,7215.61,52.04568,139.965,5082.897328
1999,0.0,74.0,11222.72,9.517804,164.9889,1104.302871
2000,0.0,38.0,99007.42,3.838043219,149.984492,688.2231899
2001,3.0,57.0,26412.61,52.3499,172.4555,4683.297629
2002,3.0,32.0,28696.57,67.24986,144.9607,5811.49739
2003,4.0,79.0,75276.52,15.56741347,232.622804,1972.725118
2004,1.0,41.0,18014.85,6.463724,157.4836,742.5950937
2005,2.0,28.0,15824.51,43.92326,169.9671,4136.166396
2006,3.0,47.0,40668.61,12.05486,204.9797,1406.621323
2007,0.0,88.0,57295.46,16.41429,140.0342,1452.568552
2008,1.0,29.0,78712.17,8.287531,152.4624,1530.742396
2009,0.0,46.0,14709.22,1.757261,194.9581,589.6405069
2010,0.0,52.0,11609.43,53.17302,79.97886,4345.907298
2011,2.0,64.0,33589.11,13.13159395,117.468591,1752.198908
2012,0.0,77.0,57201.64,68.9214,179.9476,5785.96133
2013,1.0,18.0,3401.06,4.607336316,182.446995,766.7921091
2014,3.0,66.0,27129.17,50.43597,149.9845,4503.081003
2015,0.0,37.0,14828.39,7.462849,162.4653,1452.308983
2016,0.0,34.0,13655.62,6.093194674,217.472533,1045.580948
2017,1.0,41.0,27953.84,3.613491,204.9797,755.3426141
2018,0.0,72.0,10178.42,63.66434,107.4958,5796.100318
2019,2.0,68.0,50268.03,61.64252,277.6513,5879.612124
2020,1.0,81.0,25832.88,9.820347,169.9447,1044.205309
2021,1.0,41.0,18247.04,10.92718,179.9656,1203.774277
2022,4.0,36.0,97997.05,56.77789,112.4551,4899.165964
2023,2.0,80.0,37333.83,50.65407,270.1604,5310.662479
2024,0.0,65.0,42739.62,17.21579,179.9476,1670.944369
2025,6.0,75.0,37487.92,71.63589,139.9792,6379.174333
2026,3.0,33.0,9637.35,63.75133,139.9349,6117.671345
2027,0.0,38.0,31980.81,2.685677496,184.978458,669.0040793
2028,5.0,56.0,76785.63,11.58576976,275.119794,1706.688082
2029,4.0,19.0,38914.23,8.137267032,179.947583,1118.73994
2030,0.0,33.0,10389.95,2.358129018,139.95684,562.6095219
2031,0.0,19.0,28384.6,4.733989,184.9785,899.1324428
2032,0.0,55.0,52736.32,2.579229,230.1344,860.7975297
2033,0.0,72.0,55227.66,45.03753,242.6281,4297.196921
2034,0.0,80.0,15756.81,70.47897,149.9621,5953.077209
2035,0.0,38.0,26353.03,63.64621,169.9378,5503.629445
2036,0.0,21.0,13673.66,11.24483017,200.132293,1967.957184
2037,4.0,67.0,14236.42,2.593102097,124.993537,351.7314539
2038,1.0,78.0,24927.42,7.888574,147.4783,810.3780598
2039,1.0,74.0,33413.26,1.773271,92.45514,506.4720015
2040,2.0,80.0,38083.17,43.96321,177.6508,4140.577207
2041,3.0,20.0,56427.16,8.160495,162.4608,1689.545339
2042,9.0,57.0,20111.05,59.99095,147.4421,5407.188993
2043,2.0,39.0,14638.15,10.35845,169.9671,1349.872551
2044,1.0,48.0,18925.23,17.08722662,119.95684,2164.579412
2045,1.0,23.0,75633.41,4.526424,164.9785,1395.575443
2046,3.0,34.0,10365.43,4.868716415,179.965581,791.8768514
2047,0.0,58.0,18406.73,7.217041327,127.458638,850.5053759
2048,0.0,53.0,23522.42,58.52409,149.9483,4981.220406
2049,10.0,56.0,22142.61,14.66847,184.9715,1880.004543
2050,3.0,41.0,80430.99,6.775594861,182.467607,1072.585587
2051,4.0,80.0,19171.71,59.6738,117.4686,5574.877634
2052,1.0,33.0,50601.07,11.34954445,142.500692,1766.503802
2053,0.0,57.0,44819.67,4.582941,219.9902,921.6285886
2054,8.0,29.0,12859.78,66.74885,144.9889,6601.001727
2055,6.0,86.0,67650.26,65.18501,154.9755,6314.079222
2056,9.0,80.0,6548.73,16.93921,167.4564,1810.474782
2057,2.0,26.0,44343.75,70.634,147.4601,6104.035524
2058,0.0,43.0,37218.44,15.43828,162.4937,1622.823317
2059,1.0,85.0,23170.27,10.17149,214.9525,1157.275128
2060,1.0,40.0,3730.38,2.095488213,247.664655,1338.247732
2061,1.0,33.0,20782.65,68.87727,184.9785,6139.778068
2062,0.0,40.0,43597.63,54.10768,149.9776,4780.976448
2063,1.0,22.0,29653.48,11.42145103,187.609354,1971.843122
2064,2.0,63.0,18927.94,8.675197,190.127,1671.330908
2065,6.0,58.0,13969.34,12.24494477,92.455141,1653.165932
2066,1.0,88.0,151181.8,47.6364,159.9942,4121.77937
2067,3.0,20.0,25686.47,3.434965,169.9447,782.5670721
2068,10.0,55.0,8936.79,63.27923,162.497,6211.784273
2069,3.0,24.0,69237.04,7.994351,129.9621,1522.674203
2070,0.0,83.0,55223.1,63.38783,257.6513,6325.364407
2071,1.0,58.0,20474.19,3.876069,197.4702,1218.662597
2072,3.0,72.0,22780.89,22.7117,182.4762,2288.984083
2073,1.0,26.0,57595.26,44.54138,159.965,3999.505021
2074,2.0,19.0,75130.89,3.189179387,210.105118,1345.804923
2075,5.0,85.0,65012.85,60.70855,149.9483,5209.217209
2076,0.0,61.0,50375.2,1.500126,232.6415,676.2344842
2077,4.0,79.0,113254.1,63.25754,149.9621,5487.786212
2078,3.0,79.0,49040.36,58.30317,179.9656,4940.355869
2079,1.0,53.0,30848.77,63.07092,222.6362,5768.283353
2080,0.0,38.0,84047.13,58.16576,230.1051,5399.224156
2081,2.0,63.0,37184.53,69.77542,112.4551,5731.776578
2082,8.0,46.0,68557.22,3.081551,169.9378,843.4262718
2083,2.0,42.0,37588.44,50.98888,212.6228,5301.26466
2084,2.0,31.0,57226.99,10.55912,127.482,1064.163449
2085,0.0,48.0,38501.46,50.55452,124.9935,4303.028243
2086,0.0,18.0,23775.33,3.976305626,149.959755,743.4780761
2087,2.0,52.0,81482.8,4.655119,139.9792,843.1843931
2088,3.0,78.0,60256.74,55.26536,275.1198,5112.939726
2089,8.0,42.0,14578.27,47.24188,242.6143,4694.576597
2090,2.0,65.0,36242.89,47.40586,149.989,4281.425931
2091,4.0,45.0,16073.46,8.699764172,157.483594,1087.336893
2092,0.0,50.0,82226.63,10.35063785,127.442069,1416.865765
2093,2.0,67.0,24326.72,52.71022,262.6106,4943.594438
2094,3.0,51.0,10770.7,61.74695,182.4653,5450.903985
2095,3.0,21.0,20977.35,68.07527,179.9476,6074.8746
2096,1.0,34.0,11872.63,65.52213,197.4725,6312.284353
2097,5.0,73.0,24437.16,63.42586,177.4876,6185.198141
2098,1.0,65.0,52729.62,60.78096,210.127,5489.928745
2099,2.0,69.0,13386.4,28.31929,222.6281,3365.186813
2100,1.0,23.0,60985.79,55.83342,104.9923,4858.953812
2101,2.0,53.0,68697.59,3.479316,200.1185,1254.551808
2102,4.0,31.0,113641.2,6.249599,182.4608,1114.196033
2103,0.0,83.0,54073.62,61.33997,194.9768,5270.685618
2104,0.0,36.0,42046.1,2.866331,162.4713,608.6804201
2105,6.0,70.0,23803.0,7.03957,204.9634,1185.478786
2106,1.0,68.0,116572.3,9.881597,220.1323,1366.505082
2107,0.0,73.0,41481.81,7.097053,124.9643,506.014128
2108,9.0,43.0,26157.03,57.33546,159.9794,5658.119795
2109,0.0,67.0,11720.58,10.85537,222.65,1446.937317
2110,7.0,36.0,5609.56,62.25247,182.4608,5696.625474
2111,3.0,18.0,9443.65,2.598272,127.4601,917.5571323
2112,2.0,59.0,18081.88,15.34839938,277.651257,2115.879744
2113,0.0,70.0,30593.51,1.235589507,127.506726,296.9963678
2114,1.0,36.0,73656.97,2.916144419,162.460772,1145.807042
2115,1.0,79.0,113593.3,44.24001,172.4404,4378.519675
2116,4.0,51.0,67100.14,2.010353461,169.992756,441.5863902
2117,0.0,40.0,46974.79,3.386665328,124.97808,391.0106655
2118,7.0,54.0,72905.23,11.32725,139.9792,1537.25042
2119,1.0,49.0,23204.98,15.85983755,104.964303,1829.270014
2120,0.0,39.0,55044.0,55.76068,127.4421,5256.017788
2121,4.0,81.0,46472.71,13.61148,199.9902,2072.299479
2122,1.0,78.0,60311.48,65.34077,202.4433,5614.068087
2123,10.0,59.0,89172.4,57.6549,149.9741,5652.677937
2124,5.0,75.0,13111.46,66.38094,245.1457,6265.320961
2125,0.0,76.0,36398.01,70.50947,124.9643,5774.340454
2126,1.0,21.0,78537.66,4.173314039,222.628057,1560.361086
2127,0.0,41.0,38143.8,71.51954,230.1051,6397.453541
2128,1.0,67.0,12963.69,51.01884,147.4713,4464.920751
2129,2.0,44.0,13288.6,10.44973947,152.457857,1768.55004
2130,5.0,31.0,31551.04,69.13737,242.6326,6481.198108
2131,2.0,59.0,11109.83,8.450712,207.6094,1224.407955
2132,0.0,35.0,25405.05,57.89585,182.447,5128.90263
2133,4.0,59.0,36343.28,56.63276,114.9838,4910.178894
2134,0.0,77.0,20312.0,52.69236,112.4551,4224.557626
2135,1.0,70.0,22455.73,67.56096,92.5018,5664.025426
2136,1.0,64.0,8937.69,50.90386,222.6362,4735.276139
2137,0.0,70.0,25666.63,67.70405,187.6094,6348.304776
2138,2.0,71.0,5886.98,54.0433,265.1283,5114.91266
2139,7.0,28.0,29742.47,3.259826777,159.965581,1216.35272
2140,4.0,88.0,17400.04,61.00152,229.9931,5482.759209
2141,3.0,82.0,42113.14,66.65664,105.011,5616.475997
2142,2.0,89.0,15207.5,10.70911,255.1336,1975.678599
2143,5.0,20.0,23660.7,6.577676916,220.132293,1329.24842
2144,3.0,32.0,19379.79,68.09161,252.624,6259.78278
2145,4.0,71.0,11422.46,62.07668,94.97283,5624.996529
2146,0.0,40.0,24810.37,14.93552,165.0113,1670.49598
2147,1.0,75.0,48524.09,54.23273,252.624,4968.719293
2148,0.0,25.0,43716.35,64.01003,142.4713,6068.222536
2149,1.0,18.0,36555.15,7.533801,172.5034,1151.972963
2150,0.0,37.0,13342.18,9.710957,139.9678,1175.07987
2151,2.0,65.0,29315.85,67.27889,232.6707,6139.355865
2152,3.0,73.0,22663.77,16.56317,127.4601,1881.485804
2153,4.0,59.0,25519.91,23.00764441,240.114868,2464.577489
2154,1.0,85.0,80087.23,66.3094,82.49655,5420.067412
2155,2.0,34.0,28365.3,62.37748,137.4392,5416.499305
2156,0.0,87.0,77996.88,3.7311787,255.119794,1268.086909
2157,1.0,81.0,28379.08,58.42671,182.4653,5018.922157
2158,10.0,26.0,4600.87,63.85242,114.9728,5771.534863
2159,7.0,18.0,32058.65,7.376158,149.9378,1669.828557
2160,0.0,28.0,30661.99,1.554749,172.4441,489.2316753
2161,1.0,37.0,22641.64,1.13143,207.4811,730.8534585
2162,9.0,38.0,48979.76,70.60477,107.4958,6671.033985
2163,3.0,77.0,25156.74,71.09119,159.9476,6469.597429
2164,3.0,75.0,37720.52,56.75264,147.4738,4835.295615
2165,4.0,88.0,47792.78,2.735806,182.4538,537.4400071
2166,1.0,46.0,22487.36,51.80639,147.4893,4454.649814
2167,4.0,42.0,13288.17,3.12313921,194.988208,875.1196392
2168,4.0,60.0,4247.27,29.38102,147.4738,2754.774128
2169,2.0,73.0,53019.98,15.94935291,117.472036,1535.788894
2170,1.0,64.0,118022.06,14.20349453,152.462354,1947.7853
2171,1.0,34.0,80906.28,2.140387928,175.006206,1080.597617
2172,2.0,72.0,14761.9,67.02374,127.4783,6037.450539
2173,0.0,63.0,59871.53,10.92196,182.497,1256.45775
2174,0.0,67.0,24322.78,15.97096,152.4742,1993.401196
2175,1.0,34.0,11250.31,1.393262,240.1149,722.2139832
2176,3.0,81.0,30474.66,58.90864,150.0208,5221.7217
2177,1.0,43.0,35261.47,8.386909,147.4601,834.8359967
2178,2.0,31.0,37103.18,7.992791229,149.991327,1127.267848
2179,8.0,23.0,130732.2,6.186286,150.007,1165.027263
2180,1.0,30.0,26826.69,49.11678,204.9634,4563.3631
2181,1.0,70.0,47658.67,6.549842666,194.988208,971.7404705
2182,2.0,74.0,66489.98,61.53436,182.4676,5373.367053
2183,1.0,63.0,44776.03,24.84802,197.4945,2499.22788
2184,1.0,75.0,4522.89,69.06918,175.1331,6108.111467
2185,2.0,69.0,26281.66,70.02963,114.9658,5974.900569
2186,2.0,44.0,6551.34,57.89761,182.4538,5139.969727
2187,3.0,28.0,72549.36,54.396,229.9931,5189.736525
2188,0.0,18.0,27405.08,4.475652318,162.467607,1233.62831
2189,8.0,87.0,80447.93,65.33881,169.9928,5717.977095
2190,3.0,27.0,80551.29,49.26265,114.9509,4707.304977
2191,0.0,20.0,79167.77,9.677739656,127.495766,1129.549713
2192,1.0,67.0,12779.23,15.64596698,240.114868,1781.854862
2193,1.0,46.0,24925.09,54.13164,182.4433,5296.312677
2194,0.0,54.0,54984.96,2.398402,220.1615,840.4153973
2195,1.0,77.0,11290.67,5.497366828,187.46728,1243.061143
2196,0.0,39.0,49512.78,69.50311,184.9853,6201.748972
2197,4.0,68.0,146590.9,63.86146,167.4564,5540.602926
2198,2.0,47.0,42848.92,1.177776,82.49655,320.9812888
2199,4.0,46.0,56537.74,45.62467,159.9512,4116.511731
2200,3.0,72.0,18955.08,3.695049,129.9621,1060.077964
2201,3.0,64.0,19023.99,60.24089,127.4421,5551.218207
2202,2.0,26.0,29977.3,6.214633,172.4555,1056.212192
2203,4.0,31.0,14048.76,9.637159,202.6829,1639.666431
2204,0.0,78.0,72121.31,67.93291,252.6378,6131.484263
2205,5.0,60.0,52976.87,70.41132,240.1149,6376.238465
2206,2.0,69.0,27643.15,19.93923,242.6573,2336.999053
2207,1.0,69.0,55322.08,11.44196811,124.97808,986.7489919
2208,2.0,22.0,53937.51,62.87291,144.9607,5372.574608
2209,0.0,73.0,79846.11,60.91248,240.1149,5487.492711
2210,5.0,71.0,72962.35,9.29979,179.9794,1093.745962
2211,0.0,65.0,34337.25,67.09465,169.9447,5758.811211
2212,8.0,35.0,33081.5,53.27752,182.4433,5477.886159
2213,0.0,76.0,48641.74,69.47678,159.9642,5964.869164
2214,2.0,87.0,28749.22,44.59709,137.4392,3832.898347
2215,1.0,71.0,29732.11,71.31142,124.9643,5804.942334
2216,1.0,20.0,28051.07,10.81514,195.0062,1341.508482
2217,3.0,65.0,36333.77,1.225588884,192.440432,547.9869964
2218,0.0,52.0,20014.25,70.69978,149.9447,6463.270745
2219,0.0,49.0,25770.44,10.69505,137.4698,1364.959051
2220,8.0,41.0,60834.36,9.19773,142.5007,1697.166405
2221,4.0,30.0,20652.62,5.179771,275.1198,1283.308128
2222,4.0,59.0,42760.04,71.64551,225.1457,7084.802797
2223,4.0,63.0,72873.27,2.645653,245.175,1076.444999
2224,1.0,82.0,9829.71,2.654262,192.4404,500.6893216
2225,0.0,76.0,82481.35,6.592291,137.4392,646.3090606
2226,0.0,82.0,19329.4,47.60481,275.1336,4546.718887
2227,2.0,56.0,22139.13,12.52485764,232.637807,2138.661668
2228,1.0,27.0,57938.27,6.050060777,139.965008,1338.110998
2229,2.0,76.0,28039.99,70.27195,217.484,6215.809536
2230,4.0,21.0,15609.05,3.76663012,187.609354,1393.202392
2231,3.0,33.0,6132.5,17.70570806,172.44408,1935.621118
2232,9.0,63.0,52391.66,69.53443,179.9794,6178.61031
2233,2.0,54.0,19435.67,59.94889,162.4538,5641.701018
2234,2.0,24.0,34292.78,9.073819276,139.979239,1214.758985
2235,3.0,41.0,49987.27,49.04173,235.1417,5205.119963
2236,2.0,37.0,12271.73,48.26544,134.9509,4148.530189
2237,1.0,36.0,40437.45,10.61246,167.4564,1190.056958
2238,0.0,88.0,38656.75,22.39935475,169.937833,1960.019242
2239,1.0,82.0,43447.28,11.25684,220.1323,1386.235112
2240,2.0,65.0,64281.28,63.47674,137.4836,5861.996544
2241,2.0,45.0,60915.52,62.01898,172.4555,5484.119427
2242,4.0,73.0,31717.01,57.83255,114.9658,4937.838244
2243,1.0,29.0,26661.36,71.92785,182.4608,6327.647329
2244,9.0,65.0,58813.9,51.41313,137.4836,5089.022874
2245,1.0,72.0,43457.22,8.322733,104.9629,831.9969597
2246,1.0,72.0,72654.19,43.93445,159.965,3798.956979
2247,2.0,48.0,72425.99,51.9647,154.9755,5185.231247
2248,5.0,72.0,17354.74,55.02079,152.4798,4941.822921
2249,1.0,18.0,34786.58,49.26311,162.4833,4826.758437
2250,0.0,67.0,152972.9,14.70737,164.9715,1905.720335
2251,1.0,28.0,14959.35,6.460792,79.97886,627.880394
2252,4.0,44.0,8223.75,68.62845,92.45514,6175.153891
2253,0.0,83.0,27113.0,8.001673351,129.976324,955.0876357
2254,2.0,53.0,91696.0,68.14471,175.1331,6135.277354
2255,0.0,52.0,16827.22,12.47887,200.1652,1558.262612
2256,2.0,87.0,3168.14,4.61822,169.9378,567.9194367
2257,0.0,55.0,137687.4,54.14398,275.1336,5171.047626
2258,2.0,38.0,16955.9,70.76841,207.4673,6336.386835
2259,3.0,87.0,20562.72,44.69494,162.5007,3969.782146
2260,1.0,73.0,94903.08,14.52416667,157.469817,1299.5973
2261,0.0,58.0,25857.74,17.02059,147.4601,1544.583357
2262,1.0,32.0,19594.02,57.81039,230.1344,5445.458747
2263,1.0,53.0,6148.24,53.94013,147.4783,4579.594851
2264,3.0,37.0,16749.24,6.465898,214.9525,1072.590755
2265,2.0,31.0,23901.05,4.448953,172.4871,977.9373731
2266,0.0,65.0,9626.88,6.027061,204.9797,761.3473324
2267,4.0,75.0,25742.72,3.310281145,167.456419,556.2193844
2268,2.0,71.0,16028.17,67.75314,267.6427,6713.081591
2269,10.0,89.0,80803.77,7.442451151,159.965008,1030.206721
2270,3.0,57.0,21482.85,16.6564,172.4441,1770.955679
2271,1.0,29.0,16226.12,5.526815,162.4538,1233.655272
2272,1.0,25.0,81831.49,2.344875382,194.976769,704.7540406
2273,0.0,55.0,51872.86,12.91538,217.4702,1524.881001
2274,2.0,72.0,117194.61,2.722310392,220.114868,1150.804118
2275,0.0,81.0,62517.82,52.0883,174.9882,4967.421648
2276,0.0,58.0,13090.39,46.80924,147.4783,3951.955674
2277,4.0,70.0,12621.78,61.33886,164.967,5871.888679
2278,1.0,63.0,36727.38,48.28595,184.9785,4354.210928
2279,1.0,68.0,22745.33,21.03542,102.4746,1784.938558
2280,4.0,84.0,55179.21,14.39213,190.1737,1765.073078
2281,2.0,44.0,51669.46,61.91553,192.4705,5549.111256
2282,3.0,59.0,35216.42,69.31083,214.9663,6230.661267
2283,0.0,80.0,35175.65,61.11318,132.466,5640.593251
2284,3.0,43.0,31294.84,7.42363,147.4713,950.7941169
2285,3.0,31.0,51290.56,69.49722,194.9699,6270.108334
2286,3.0,78.0,32695.17,69.88786,162.4653,6442.923528
2287,1.0,25.0,43930.42,1.125218,169.9928,444.2368102
2288,1.0,60.0,53256.9,4.171617,204.9634,782.2940277
